Server_Id,Region,Cpu_Usage,Memory_Usage,Disk_Iops,Network_Latency_Ms,Temperature_C,Os_Version,Incident_Date,Downtime_Minutes
SRV-181,India-Central,69.86042463026855,63.73934729339159,4006.892026606669,150.32430941909345,28.78326859039702,Linux,2023-07-17,130.761094071455
SRV-54,India-Central,78.96872183103125,70.99649449808277,4060.728811408519,111.93272034123554,30.314205613868975,Linux,2024-01-18,134.4211309616308
SRV-132,US-East,56.36012560133673,57.21248301281173,2448.2075170367098,129.61979267283286,27.02656969297077,Linux,2023-07-20,96.60865821523876
SRV-440,EU-West,62.78538269376866,77.10089238238764,3173.7382987330807,130.12591314082653,26.286255129440327,Linux,2023-07-17,109.61648503063954
SRV-349,EU-West,65.18818683765949,60.31945239310526,3428.3969106143336,131.23544955110944,25.481329630102916,Linux,2023-07-17,103.38774654062492
SRV-387,US-East,68.34018361573604,69.87613392471418,3370.134848983508,84.1869372263413,26.51395718089169,Linux,2023-07-17,100.3487320257606
SRV-151,US-East,80.93799264748799,76.29668287049184,4105.509305068982,150.73504592592604,28.42882499783766,Windows,2024-10-02,151.76100739627077
SRV-365,Asia-Pacific,69.3399327349642,56.24951845416852,4036.752232999271,205.4799792308595,24.873390782817545,Linux,2023-09-28,153.03518821232248
SRV-363,India-Central,60.33824111874223,48.00997656593853,3494.0513376240324,114.49009261017632,26.553147197177317,Linux,2023-06-08,98.27374871921118
SRV-287,Asia-Pacific,63.965394823910565,63.46340661935736,3207.4756470598086,112.29035956343998,28.45550396580221,Linux,2023-07-17,107.54582428978476
SRV-360,US-East,64.74918087243022,66.65908427476107,3356.099875635186,96.42515524888664,27.036032074124115,Windows,2023-07-17,114.39279254670626
SRV-307,US-East,72.71267311841052,48.92622374807006,3245.483337964293,86.87454782526821,27.80141341330561,Linux,2023-07-17,94.44845005421632
SRV-498,EU-West,48.98467271707721,46.33192248562485,2373.7163336716053,81.04842118445171,24.90794493501957,Linux,2024-07-26,73.21104751530596
SRV-33,US-East,84.11823951967276,93.70404266528304,4145.039282408659,158.49741984132285,28.34138714083284,Windows,2024-02-23,175.20479928120312
SRV-487,Asia-Pacific,54.63224181108706,58.60614386529281,2940.896432969095,97.91784615401131,26.130976143164748,Windows,2023-01-20,98.64799301746818
SRV-423,Asia-Pacific,74.9567890145501,68.29388281331381,3537.006300929904,130.39619854474626,24.793560402230074,Linux,2023-06-27,133.8489516602713
SRV-314,US-East,67.6908169344235,70.27987671452732,3532.7937335483007,118.94933162311588,29.81360634124813,Windows,2023-07-17,130.2694573966784
SRV-345,EU-West,65.28776022818711,76.47675711266243,3290.568513048398,143.40234311813205,25.17787498829671,Windows,2023-07-17,115.95615503454326
SRV-498,EU-West,72.62501636251072,77.73048868833642,3192.4356174973464,181.6046599757306,23.507730100481236,Windows,2023-07-17,128.61739544178062
SRV-77,US-East,75.71116805959171,75.13134630283943,3570.2677253880865,155.24173422351151,28.8161098849056,Linux,2023-07-17,137.26357871886603
SRV-115,US-East,78.10166406889574,69.75029622690387,3245.483337964293,172.1697054343212,25.495776634980345,Linux,2023-07-17,146.17331234615443
SRV-408,EU-West,46.692124225158864,41.67571746158006,2077.2377840550507,82.5725800325615,23.70169427945151,Windows,2023-07-17,66.97268941210677
SRV-475,EU-West,50.34987620034774,46.38815541630986,2474.848457936841,117.27396326787296,23.621350049444384,Linux,2023-07-17,82.05876326039345
SRV-175,Asia-Pacific,79.81702296853754,79.02061750305779,3651.858387191552,153.63551451899974,26.437341806728835,Linux,2023-07-17,150.6911979421848
SRV-306,US-East,74.04103356202917,55.78773698266456,3415.257103268085,150.91533138501296,28.000099382698497,Windows,2023-07-17,129.19244893233522
SRV-91,EU-West,49.84562295526187,60.72798289886115,2242.165964204474,207.11327124142156,25.701811180882014,Linux,2023-07-17,128.1946228029356
SRV-177,EU-West,66.6240601747075,82.57112817936681,3328.792927667593,95.42637090800672,31.86983008700564,Windows,2023-07-17,102.11944147999124
SRV-201,US-East,62.40297546033955,56.59882902480423,3713.121773214063,126.2424847815697,26.10504784724655,Linux,2023-07-17,111.03697053477734
SRV-348,Asia-Pacific,74.4368745439498,76.0215034802026,3687.69538285877,131.71255062410108,28.38586980558421,Windows,2023-07-17,153.72335855302637
SRV-42,US-East,62.2320600003235,62.50998986863569,2983.7514277464693,115.75352757949508,29.84166380264608,Windows,2023-07-17,109.05711316805424
SRV-53,EU-West,69.47177823776066,65.08845580059598,3770.9103068672607,104.87218359655738,27.920150620196296,Linux,2023-07-17,102.10543411449008
SRV-26,India-Central,67.09493375398206,66.23537469962807,3508.98898492732,122.55148431795368,28.676502609714248,Windows,2023-07-17,123.4346973696688
SRV-381,EU-West,58.64958788226185,64.52807863034519,2885.01495086778,181.24809226324933,24.69061334591312,Windows,2023-07-17,128.86203152314167
SRV-376,US-East,48.96965114997664,56.95946371064143,2648.838731485179,113.38031541260251,23.5053428005162,Windows,2023-07-14,99.54053966915129
SRV-488,EU-West,69.05549033878542,62.13309613770661,3713.939732099424,97.22161764060829,26.231556506973583,Windows,2024-10-06,87.7348173064935
SRV-61,EU-West,65.9576178087048,55.80760974789453,3056.518106027015,124.71997674975616,25.804787664074244,Linux,2023-07-17,91.50426232512164
SRV-438,US-East,75.06728600563534,89.68046264013084,4055.277782722901,108.09017733071929,26.85527689306411,Linux,2024-08-30,129.37989667009563
SRV-273,Asia-Pacific,72.99053388447668,82.28031206970998,3263.8601440662774,125.80447891270076,26.78780517241549,Linux,2023-07-17,132.41668731661426
SRV-208,EU-West,78.7912799154281,91.24260820000224,4146.320875380849,125.59709936458928,27.590042022145344,Windows,2023-07-17,141.523253315443
SRV-47,EU-West,63.31549929313597,67.48826057595602,3366.3944839133837,126.85684804373264,26.93872968363352,Linux,2024-06-15,117.78147434506602
SRV-10,Asia-Pacific,84.97030465740679,81.20366164537653,3958.917891946134,107.38210333015718,29.702542105094327,Linux,2024-05-07,144.5877711903852
SRV-109,US-East,68.79281443675941,82.85899169976165,3455.1637263006623,87.22169293552359,27.83060948145601,Windows,2023-07-17,126.55990241432464
SRV-108,Asia-Pacific,56.816189024026414,53.435641671856665,3048.188198503962,85.48098704841188,25.48692327786216,Linux,2023-07-17,99.02185395319712
SRV-69,US-East,56.220419133097664,50.88134669821664,2887.091425096237,92.41151643581762,26.226156927964716,Windows,2023-01-31,84.80281524126829
SRV-74,US-East,76.01434336465731,83.96937321259368,4150.934371843211,143.5347402480522,30.606732779805917,Linux,2023-07-17,117.78147434506602
SRV-213,Asia-Pacific,76.58392000593352,82.41385269765959,3994.651402837551,180.4617325633671,29.851684466993166,Linux,2023-07-17,164.90207413059463
SRV-447,EU-West,43.01981303352768,65.08845580059598,2019.244051492341,133.39628217302086,23.89789158947498,Linux,2023-07-17,78.66345087422312
SRV-479,India-Central,85.25057666284152,95.79943928826587,4351.229573640505,101.5752445691688,28.53879671450578,Linux,2023-12-06,145.34547148412673
SRV-71,US-East,45.6372632254791,43.60039933736803,2755.519997386,87.16744564564489,24.779494136861263,Windows,2023-07-17,87.96287687450622
SRV-420,Asia-Pacific,55.22292796611743,70.91176229644915,2797.165567025314,108.66398436556152,28.369064981909005,Linux,2023-07-17,112.73935962000536
SRV-141,Asia-Pacific,77.7364515784776,73.45827353001516,4210.605886747838,189.99635807165367,26.89729821102216,Linux,2023-07-17,160.1896412185868
SRV-221,Asia-Pacific,72.28746818122032,84.2283477609326,3422.908977227234,121.4318390796451,27.5503031087392,Windows,2023-07-17,144.46802728139133
SRV-56,India-Central,52.336110096890486,43.2730475900563,2532.467936123989,153.67999173650668,26.511291131752653,Windows,2023-07-17,130.33039858324383
SRV-229,EU-West,75.10136929740816,74.5656981748862,3270.3918553299845,127.23675204670772,27.960198011130867,Windows,2023-07-17,122.4532157994003
SRV-152,US-East,46.63665036884255,55.83767979599161,2098.231114150163,148.18993232363906,28.120612690703148,Windows,2023-07-17,108.6472920420866
SRV-427,US-East,68.97021565538694,44.30971825424104,3571.4534226642254,100.7230126985146,27.4836026431352,Linux,2023-07-17,90.1766851621367
SRV-37,US-East,52.02142395662726,59.71910858527605,2389.441080614177,135.01577570261955,25.83928344040457,Linux,2023-07-17,101.88611833076078
SRV-173,India-Central,89.26608920104854,96.94657619866072,3909.025192947159,123.8149194897718,27.677609308671563,Windows,2023-07-17,171.92176563096734
SRV-274,Asia-Pacific,52.555207117160045,46.57743245939616,2954.556762846448,135.47663420183008,27.952442600261755,Linux,2023-07-17,106.19562788349214
SRV-90,EU-West,63.400655417250135,55.83213932024559,3096.5466959747077,165.02300987172492,28.73776168448276,Windows,2024-03-28,123.02483917721432
SRV-158,US-East,70.57243836255888,65.07360288769253,3283.0164051645847,79.50067745882117,27.12102700052856,Linux,2023-07-17,113.19885234488784
SRV-197,India-Central,56.782254683133246,66.40993513833642,3023.1735873416296,128.73880851008073,22.23619292709056,Linux,2023-07-17,123.63794386427584
SRV-211,Asia-Pacific,67.37210680345095,64.75124659471405,2981.861837119082,97.25278193392134,28.61294175836502,Linux,2023-07-17,116.64846621694028
SRV-484,India-Central,54.836463820180064,62.12372010045006,2334.103241942368,75.2550144281027,26.8777730900144,Linux,2024-01-16,105.28916800087669
SRV-364,EU-West,71.83720736278644,74.63413001101353,3382.0135166241125,176.578396839717,27.78796575213813,Linux,2023-07-17,118.70862188289988
SRV-154,Asia-Pacific,48.82343465671799,33.87164205010298,2565.8733250648725,112.95117530327067,26.464987373931518,Linux,2024-08-22,91.48158308541387
SRV-392,India-Central,51.1110105174148,58.74834504564989,2202.786464489362,121.8512853072494,26.78066935487436,Windows,2023-07-17,117.99328902479124
SRV-115,EU-West,52.56627713629764,56.90847452759814,2371.481504696705,92.17587931374568,29.374505404226312,Windows,2023-07-17,94.90091922090666
SRV-278,EU-West,68.59577225404817,62.39191106457287,3370.2142156848613,170.28664748839637,26.03342415702133,Windows,2023-07-17,124.14905533411536
SRV-117,Asia-Pacific,46.26208133069768,43.07246707083217,2771.9032626423946,110.56332948546122,20.83556485343614,Linux,2023-07-17,87.95616193204516
SRV-436,India-Central,50.13071509215319,42.83796807946402,2552.562113258835,159.58095591614983,27.55556902143805,Windows,2023-08-09,126.7459571109531
SRV-436,India-Central,86.02750290946437,77.33862541885938,4286.48662865998,110.6160771577844,31.22291375776028,Windows,2023-07-17,143.7866853140996
SRV-326,Asia-Pacific,41.54488394620069,47.10702394821858,2680.526462678051,101.09632986383478,24.74027358220193,Linux,2024-11-22,88.06999693102169
SRV-316,EU-West,71.75457032209226,60.09617602142161,3820.097507419351,125.73038255256655,23.203137175265272,Windows,2023-09-30,117.1326212399101
SRV-130,Asia-Pacific,58.74837738522685,60.76160833711928,2936.9156741212623,148.26551864911363,26.91775787554341,Windows,2023-07-17,134.38279195422837
SRV-419,Asia-Pacific,54.84372014010952,52.19845084109886,2511.091945638207,101.40362201856672,27.79566225946205,Windows,2023-07-17,115.80565093764194
SRV-49,US-East,55.97636801913417,51.56296691476074,2247.3861314390565,134.57813668961873,27.940382686765822,Windows,2023-03-30,99.19943454242394
SRV-350,EU-West,73.32174694296792,68.06806374475619,3715.478906583317,141.44893237973594,28.92365671189598,Linux,2023-07-17,111.87056212999994
SRV-61,EU-West,58.6230631863389,44.22434690323139,3089.596800228146,102.81215270619148,24.148715095334964,Linux,2023-07-17,81.14071294191574
SRV-323,Asia-Pacific,40.97911799028486,44.363757672879686,2060.006642174605,124.49709574242762,26.841499135212743,Linux,2023-07-17,95.16075462142815
SRV-116,EU-West,78.37186033602646,84.65980283765151,4399.163252232284,143.2744290912209,27.19214312672045,Windows,2023-07-17,136.38976228317622
SRV-404,US-East,67.35357750828689,61.39963057264232,3757.127820847516,207.11327124142156,24.7903543141309,Linux,2023-07-17,145.0682159123442
SRV-204,EU-West,72.32444318520157,64.60273057119718,3469.7812752174414,119.03604183671654,28.545836244622148,Windows,2023-07-17,118.74050365021154
SRV-132,US-East,67.36233483042949,83.2477461185482,2911.4551500437183,130.60364463345317,27.657166492005302,Windows,2023-07-17,135.25109402574788
SRV-157,Asia-Pacific,83.336376312654,69.01116836900029,4212.320771373121,146.69584153495174,28.532733675502783,Linux,2023-07-17,144.33973245290892
SRV-158,EU-West,47.71938940886847,50.45899644228368,1842.8426059243147,80.12207865044545,26.79142671236611,Windows,2023-01-08,68.30021280620227
SRV-19,US-East,49.572810631366735,54.26443567403562,2145.496795041465,141.5419456103109,26.77630528431441,Windows,2024-12-23,110.39174678173008
SRV-458,Asia-Pacific,53.77002524251321,46.20170509650079,2678.420422947299,140.72679758166507,25.986555614464613,Linux,2023-06-20,117.78147434506602
SRV-144,Asia-Pacific,59.61309935224392,68.846977791442,3108.4143409038657,182.6699346458676,26.9561675293535,Linux,2023-07-17,137.0310705086471
SRV-242,US-East,72.8115881453533,66.91064124476578,3800.258127242374,89.2837785471975,26.553147197177317,Linux,2023-07-17,113.6069298431444
SRV-108,Asia-Pacific,71.84584797036288,69.65295616731711,4005.307826898831,130.03214205155572,27.47667143977418,Linux,2023-07-17,134.02761475424597
SRV-452,US-East,75.36124736227855,72.68882270582378,3245.384677269921,137.2886296982169,22.33957943299114,Linux,2023-03-20,123.6943160415823
SRV-412,Asia-Pacific,63.862109224629535,83.00620758276384,3018.760607909906,97.82580337082496,27.125745048448568,Windows,2023-07-17,135.315310544179
SRV-18,US-East,86.01111130312572,81.99424870448814,4593.634236000327,107.78501355807596,25.693058656840083,Windows,2023-07-17,141.26243475620595
SRV-317,EU-West,65.8587948466327,63.62399287017733,2958.5875619034146,102.97079217651954,27.18873864125793,Linux,2023-07-17,103.78220846312828
SRV-118,US-East,70.9568014128073,73.50976814775562,3622.945853175681,111.83860532379066,25.810882167598702,Linux,2023-07-17,115.37008602129988
SRV-221,US-East,88.6681337489864,91.19210821557434,4333.972749566812,137.47027715876604,28.585477618076496,Linux,2024-01-23,153.74278219036387
SRV-169,Asia-Pacific,56.925136015887176,48.943085783031705,2613.6430995533924,159.69770847634612,29.531309595820552,Windows,2023-07-17,135.2046297241038
SRV-57,EU-West,83.72306635437117,80.06456310191754,4133.127063138114,122.74337655245805,26.73299586900528,Linux,2023-05-19,122.83425951459355
SRV-267,Asia-Pacific,61.38168445076784,62.169185442164505,2836.0485628134384,94.18716634651038,29.342794914856448,Linux,2023-07-17,104.9946857349294
SRV-169,US-East,76.1145848268991,87.97724775798636,3768.158826930364,115.43524714601836,24.987810671120155,Linux,2024-06-04,136.78893678245444
SRV-236,EU-West,84.62957367362978,84.70808359680102,4583.958656469901,106.7167218761551,28.1248839339112,Windows,2023-07-17,131.31651747646424
SRV-96,Asia-Pacific,96.89444143276543,100.0,4623.44056552525,111.87617936944528,31.866678379925844,Linux,2023-07-17,175.56605086380105
SRV-383,Asia-Pacific,74.29560864115204,74.03261275993258,3889.628852894444,135.44509638494765,26.429552205324185,Linux,2023-07-17,129.1726575434053
SRV-21,EU-West,85.17790948901619,82.39305072740581,4338.31083488485,148.08294443273306,24.45429527503986,Windows,2023-07-17,134.90980651337392
SRV-392,Asia-Pacific,36.62173552650185,26.704850511006907,1529.4678371837804,129.82081446747975,27.03717768595321,Linux,2023-07-17,79.14472824774097
SRV-325,EU-West,62.31840821153777,54.07771977230233,3192.366176080988,101.32655351666422,29.165230488222,Windows,2023-07-17,87.82882811922282
SRV-125,India-Central,58.468446244228495,62.58150784417345,3114.095473248137,155.00368224643552,24.551992509530542,Windows,2023-07-17,136.72399764227447
SRV-73,EU-West,61.09266737421795,64.7422939274319,3188.1625460635414,158.57607661972727,24.227142704385795,Windows,2023-07-17,112.34638120637852
SRV-251,Asia-Pacific,69.55639612900535,77.18515573430548,3676.645843776532,131.9977811113838,26.85492971130372,Linux,2023-07-17,133.47284617307545
SRV-12,US-East,52.017027575442405,41.32325090226943,2357.259390953627,67.2148384050737,25.35003122170313,Windows,2023-07-17,76.81165499905174
SRV-192,Asia-Pacific,77.3798452949021,69.65524524522338,3744.8589463395497,115.38201470037636,28.044090849669335,Linux,2024-03-12,139.3788124357623
SRV-443,Asia-Pacific,73.14971330525835,76.97916275046585,3378.507682302169,119.52174884987208,28.520718289393244,Linux,2023-07-17,132.58070347500728
SRV-79,Asia-Pacific,76.47122986796914,73.18437227487735,3320.043280755511,99.08775770628152,26.893633043079827,Linux,2023-07-17,131.20953243438134
SRV-447,India-Central,76.56688320891035,79.93466546916208,4100.208921207199,108.35108000565148,27.81675049856683,Linux,2023-05-21,135.24255010620877
SRV-489,Asia-Pacific,62.0790763691851,66.93711651122447,2757.6046503913194,147.45483312778433,26.798972587251274,Windows,2023-07-17,141.3768896710838
SRV-486,US-East,43.71469841356978,44.9430822249611,2141.795900079174,129.39584408578477,20.24034372814664,Linux,2023-07-17,89.34918802959464
SRV-410,EU-West,74.68547115964772,78.1357416947381,3216.2227135763405,114.11868776572528,28.404560057292272,Linux,2023-07-17,110.5105403347598
SRV-403,Asia-Pacific,60.56951359463065,62.587217621533554,2791.107526737437,135.0468058690527,27.306422837936413,Linux,2023-12-26,119.41933046325778
SRV-189,US-East,80.90955977050628,72.92749750923144,3786.514160686989,180.2418674108378,26.926557467513053,Windows,2023-07-17,159.44853610398138
SRV-432,US-East,67.10344134720708,69.1886905848487,3332.0827064282234,173.7963519839844,26.05526880003567,Windows,2023-07-17,153.19931884794843
SRV-219,US-East,68.71873735256762,67.58606199821291,3524.1806327951126,171.12107509489502,26.78374651731817,Windows,2023-07-17,149.49143027741945
SRV-352,US-East,52.921489216644304,57.10105090405786,2641.252294983593,142.00646545874065,24.807699390941988,Linux,2024-10-14,99.8687766310191
SRV-357,EU-West,53.26372371772918,52.61603231983499,2567.3330577465963,138.85264863312972,24.734290156120963,Windows,2023-07-17,98.02013609445974
SRV-189,Asia-Pacific,81.79383712366811,94.90008658875948,4169.441507140025,119.01364675933954,28.771485143191853,Windows,2024-01-14,165.90400210773407
SRV-170,US-East,78.18532222384628,74.00600439682621,3556.190143552839,121.04552860348244,23.223396015015723,Windows,2023-07-17,124.91525806346549
SRV-342,US-East,87.66124327537108,65.08845580059598,4968.658093275134,130.19899653912233,26.80543989523233,Linux,2023-07-17,140.98563630176858
SRV-455,US-East,69.91563342420793,82.63214008710854,3871.72709146608,132.02791723957097,28.797110435715044,Linux,2024-10-10,127.71914769817508
SRV-423,Asia-Pacific,64.97874252492102,80.12632003574747,4090.8215333945545,131.26764944002838,25.542765138977224,Windows,2023-07-17,161.17077950076464
SRV-442,Asia-Pacific,78.73151682271927,89.41109064978842,3997.4061216229775,52.0288583184421,28.931259762768605,Windows,2023-07-17,130.90955515479658
SRV-285,Asia-Pacific,52.39252013806639,45.66046046677414,2619.2337466267923,150.39630077851547,26.64544049323585,Linux,2023-07-17,119.97971959377732
SRV-334,US-East,40.40630617196383,43.17458145925024,2139.6003588141493,101.37110689333213,21.850870676647222,Linux,2024-03-25,81.02804301837863
SRV-158,US-East,43.25612794925535,39.18136717860968,1983.5698762193997,107.86318590379577,23.358251633853527,Windows,2023-07-17,88.56498988247502
SRV-439,US-East,46.731689765385305,50.89804421092733,2034.4320675569704,48.410731310852256,24.305944531772944,Windows,2024-11-04,74.69937687922378
SRV-15,US-East,58.80913624241192,54.660136232296864,2782.136140860241,120.86481719103718,24.571856482910736,Linux,2024-05-17,100.80030216969072
SRV-477,US-East,49.95792785153886,49.73259258394244,2107.5638704749945,86.87645507364837,27.193684794976093,Windows,2023-07-17,87.96545995389295
SRV-182,EU-West,64.97874252492102,68.10012450861751,3146.914014447443,80.59245763057088,24.15660654633252,Windows,2023-07-17,103.39609841949635
SRV-479,EU-West,64.74894755140308,77.37787067523212,3348.9165494771937,143.3899017986699,26.1996604985039,Linux,2024-11-15,113.00239677451944
SRV-87,Asia-Pacific,58.651367871844464,53.24293293945402,2425.8978930231046,157.0874098985839,24.170021029751226,Linux,2023-07-17,121.0564356837584
SRV-74,US-East,59.06042538931159,50.45355689460865,3215.594234738595,138.04887449262824,24.95966016236287,Windows,2023-07-17,112.7817716798324
SRV-130,India-Central,81.14504055385973,91.96711279877783,3797.057675066687,165.3888440498139,29.05104456567984,Windows,2023-07-17,177.48012083744817
SRV-160,EU-West,73.35587434496388,54.96101277506739,3679.89008047007,114.8230734103168,28.894845877763917,Linux,2023-07-17,104.84873571219416
SRV-63,EU-West,64.93327647622316,72.31754397410899,3219.1268697673204,149.578578055921,27.49986415457929,Windows,2024-10-13,123.7374048253457
SRV-259,US-East,76.1141305703797,88.44469972879027,3245.483337964293,121.42440089253188,25.77607046527651,Windows,2023-07-17,131.87284057967568
SRV-229,EU-West,72.14188430524297,76.93455778760155,3861.908688475432,174.11095092570946,26.48941935023274,Linux,2023-08-20,126.00662684934724
SRV-432,India-Central,64.97874252492102,63.87980234078003,3230.1484033045103,154.05876234054233,26.13924780081313,Windows,2023-07-17,141.06054551070582
SRV-104,US-East,64.54915226024623,74.27847847450427,3262.393206324516,144.77632386585807,27.14987254212148,Windows,2023-07-17,136.9179111423528
SRV-104,Asia-Pacific,65.99584902575012,67.503680954466,3428.176683464065,165.0291720058252,28.604148507220163,Windows,2023-07-17,142.13078486499097
SRV-223,US-East,64.31526450282612,67.86467031793106,2763.504217283872,143.4934623004308,26.17867325226703,Windows,2024-02-17,132.42198113618318
SRV-181,Asia-Pacific,67.61362807698471,55.598932679946,3830.467731391942,131.2754474801028,30.137241786705083,Windows,2023-01-16,135.51844120925668
SRV-54,US-East,55.003327315990894,52.43469188031692,3294.0334317818224,141.1014291612365,22.37146476193729,Linux,2023-07-17,96.83580894769035
SRV-111,US-East,52.81302344419346,52.41698627567292,2615.438148631433,122.26438899387276,24.322816690772527,Linux,2023-07-17,100.64168963434696
SRV-110,Asia-Pacific,55.011733122749256,57.572198654695214,2846.7251425909376,145.48713538599532,27.06508739976841,Windows,2023-07-17,130.790074874202
SRV-437,EU-West,67.60919447815668,75.33819708239918,3032.347688587434,147.6148585857072,30.034620470396597,Linux,2023-07-17,117.78147434506602
SRV-205,Asia-Pacific,85.43017589755527,89.08216017956045,4301.751451155576,131.45010764260792,27.26170043748085,Windows,2024-10-13,170.3878814797069
SRV-139,Asia-Pacific,43.91757560718197,46.80221573427239,1978.356299257148,85.67487158184674,22.21581341860629,Windows,2023-07-17,91.70748859066498
SRV-416,EU-West,64.61549155183415,59.98628311887051,3281.9043206571064,135.99143487941984,25.724864453416423,Linux,2024-02-21,107.44550072477134
SRV-147,Asia-Pacific,65.5221760237216,75.06811422485305,3545.450385619677,131.67136380660614,24.876638354575128,Windows,2023-07-17,152.42127216180722
SRV-462,EU-West,49.78235834029625,52.3951260196271,2548.5247571882337,93.05624548655892,23.736444240628888,Linux,2023-07-17,75.6360612606091
SRV-94,India-Central,58.21689512947516,75.14306160597903,3366.5426827983324,132.64276552715432,22.875518640736,Linux,2023-07-17,126.20558818916388
SRV-484,EU-West,64.0410985680494,56.93868752534818,3196.328303331688,91.29358244202756,25.767845630298112,Windows,2023-07-17,100.5129339583448
SRV-441,US-East,60.858023534602445,56.25410182983347,3568.6283779049336,117.01096082598433,27.77750115532188,Linux,2023-01-15,115.7801912720904
